year_key,decimaldate,Qm3_s,d,ID
2015,2015.71301369863,86.911278,1,3-22
2016,2016.10701275046,53.366592,1,3-22
2017,2017.89611872146,61.520863,1,3-22
2018,2018.86255707763,52.324921,1,3-22
2019,2019.68390410959,46.861603,1,3-22
2020,2020.9887295082,91.392746,1,3-22
2021,2021.75662100457,62.365875,1,3-22
2022,2022.12431506849,90.025414,1,3-22
2023,2023.31392694064,103.555084,1,3-22
1960,1960.40835420461,22.9420554851141,1,307-14
1961,1961.89120814307,40.4797743953787,1,307-14
1962,1962.93064497717,36.6777009588167,1,307-14
1963,1963.40102549467,23.4586928490353,1,307-14
1964,1964.45699377656,27.3841518702168,1,307-14
1965,1965.48866248097,35.7445786135731,1,307-14
1966,1966.71902587519,21.2593524784739,1,307-14
1967,1967.42226788432,26.6006467142834,1,307-14
1968,1968.4351472374,31.1134015511213,1,307-14
1969,1969.40630136986,15.491641,1,307-14
1970,1970.4138413242,22.3604880306428,1,307-14
1973,1973.43319254186,41.1531643390073,1,307-14
1974,1974.3988565449,22.9901453009868,1,307-14
1975,1975.73629946728,23.2024488510539,1,307-14
1976,1976.49079955981,40.0274030078955,1,307-14
1977,1977.79554604262,18.8054631970974,1,307-14
1978,1978.85961187215,37.6703835277218,1,307-14
1980,1980.43749810261,27.4389688985538,1,307-14
1981,1981.40931506849,26.4816713045794,1,307-14
1983,1983.39212138508,29.0033914200063,1,307-14
1989,1989.49241248097,38.1447760355164,1,307-14
2020,2020.46994535519,34.772377,1,307-14
2021,2021.37819634703,22.106478,1,307-14
2022,2022.42214611872,31.057741,1,307-14
2023,2023.41312785388,22.693644,1,307-14
1989,1989.39737442922,49.149695803351,1,307-5
1993,1993.39178082192,57.6213187880086,1,307-5
1994,1994.35901826484,26.059433,1,307-5
1995,1995.4225456621,103.205589,1,307-5
1996,1996.47711748634,27.939049,1,307-5
1997,1997.45907534247,59.1388355,1,307-5
1998,1998.38070776256,47.350498,1,307-5
1999,1999.39269406393,35.803143,1,307-5
2000,2000.3806352459,49.966061,1,307-5
2001,2001.38219178082,33.650085,1,307-5
2002,2002.32425799087,45.1998680958814,1,307-5
2003,2003.38966894977,48.874245,1,307-5
2004,2004.35155775653,55.6356003334683,1,307-5
2005,2005.40342465753,47.158501,1,307-5
2006,2006.35148401826,27.288445,1,307-5
2007,2007.3901826484,35.301212,1,307-5
2008,2008.35650045537,41.821865,1,307-5
2009,2009.33984018265,27.039961,1,307-5
2010,2010.37831050228,64.002541,1,307-5
2011,2011.36712328767,39.110355,1,307-5
2012,2012.40607923497,48.810345,1,307-5
2013,2013.38938356164,48.491383,1,307-5
2014,2014.39326484018,50.742962,1,307-5
2015,2015.42271689498,32.621944,1,307-5
2016,2016.35872040073,28.14056,1,307-5
2017,2017.40650684932,52.377995,1,307-5
2018,2018.36735159817,53.502476,1,307-5
2019,2019.39178082192,33.704571,1,307-5
2020,2020.43499544627,62.721451,1,307-5
2021,2021.38139269406,39.110355,1,307-5
2022,2022.41780821918,57.82724,1,307-5
2023,2023.3901826484,38.013176,1,307-5
1990,1990.34344748858,128.965558210448,1,308-1
1993,1993.39166666667,125.044528285714,1,308-1
1994,1994.78755707763,69.767853,1,308-1
1995,1995.42191780822,195.58223,1,308-1
1996,1996.40209471767,75.953804,1,308-1
1997,1997.43932648402,118.7034582,1,308-1
1998,1998.38082191781,102.050079,1,308-1
1999,1999.39178082192,102.413253090909,1,308-1
2000,2000.38069216758,119.598984,1,308-1
2001,2001.36478310502,81.376984,1,308-1
2002,2002.32539954338,113.522995,1,308-1
2003,2003.38944063927,103.78994,1,308-1
2004,2004.34995446266,139.442642,1,308-1
2005,2005.40308219178,116.353073,1,308-1
2006,2006.34845890411,71.058418,1,308-1
2007,2007.3904109589,86.091667,1,308-1
2010,2010.37694063927,152.750137,1,308-1
2011,2011.36666666667,100.675804,1,308-1
2012,2012.40642076503,114.196632,1,308-1
2013,2013.38984018265,126.135223,1,308-1
2014,2014.39394977169,124.102997,1,308-1
2015,2015.7549086758,92.322243,1,308-1
2016,2016.35906193078,75.106766,1,308-1
2017,2017.40650684932,117.517181,1,308-1
2018,2018.35947488584,118.601974,1,308-1
2019,2019.39178082192,89.221603,1,308-1
2020,2020.43431238616,143.768906,1,308-1
2021,2021.37853881279,102.77655,1,308-1
2022,2022.40102739726,127.157715,1,308-1
2023,2023.37351598174,88.285065,1,308-1
1987,1987.46084284627,105.975433022564,1,311-4
1988,1988.4268082119,92.5226649002379,1,311-4
1989,1989.61425038052,85.0544151267428,1,311-4
1990,1990.36792427702,62.9692212533052,1,311-4
1991,1991.49258181126,45.0500521205389,1,311-4
1992,1992.40927633576,79.8195396389343,1,311-4
1993,1993.39546613394,90.8849149415174,1,311-4
1994,1994.47569254186,51.4908758700102,1,311-4
1996,1996.52198694596,49.0377162665067,1,311-4
1999,1999.45399543379,77.126434,1,311-4
2000,2000.37682149362,76.674622,1,311-4
2001,2001.39337899543,57.521454,1,311-4
2004,2004.35860655738,49.169472,1,311-4
2005,2005.42922374429,70.501968,1,311-4
2006,2006.41038812785,74.068909,1,311-4
2007,2007.38858447489,61.722195,1,311-4
2008,2008.4008424408,82.041855,1,311-4
2009,2009.40433789954,56.893543,1,311-4
2010,2010.39646118721,67.701248,1,311-4
2011,2011.68949771689,63.867462,1,311-4
2012,2012.40448542805,72.918831,1,311-4
2013,2013.42100456621,57.52758,1,311-4
2014,2014.41175799087,89.430008,1,311-4
2015,2015.43276255708,70.358337,1,311-4
2016,2016.4224726776,64.13781,1,311-4
2017,2017.41289954338,61.057201,1,311-4
2018,2018.37134703196,93.389244,1,311-4
2019,2019.44783105023,61.85437,1,311-4
2020,2020.4445582878,69.093887,1,311-4
2021,2021.48127853881,56.626682,1,311-4
2022,2022.4051369863,44.230621,1,311-4
2023,2023.40479452055,74.791206,1,311-4
1987,1987.46244101979,45.3877701058017,1,311-460
1988,1988.37822366424,57.6536294778571,1,311-460
1989,1989.3833694825,40.6975680339035,1,311-460
1991,1991.47113584475,27.2984538914561,1,311-460
1992,1992.37774362477,51.6876417330355,1,311-460
1993,1993.3372716895,54.7758252999999,1,311-460
1994,1994.36815639269,49.87242680625,1,311-460
1997,1997.3787043379,52.2939505555556,1,311-460
1998,1998.33706050228,47.589742750114,1,311-460
1999,1999.39200913242,62.719963,1,311-460
2000,2000.3568989071,52.544186,1,311-460
2001,2001.38253424658,44.139462,1,311-460
2002,2002.31769406393,92.569786,1,311-460
2003,2003.36952054795,36.258743,1,311-460
2004,2004.34756375228,31.629351,1,311-460
2005,2005.39760273973,45.10994,1,311-460
2006,2006.35913242009,51.101051,1,311-460
2007,2007.32636986301,29.227184,1,311-460
2009,2009.33732876712,47.175732,1,311-460
2010,2010.38378995434,70.793404,1,311-460
2012,2012.39469489982,42.410812,1,311-460
2013,2013.36563926941,50.410664,1,311-460
2015,2015.36792237443,43.772285,1,311-460
2016,2016.39503642987,79.171692,1,311-460
2017,2017.38390410959,66.214195,1,311-460
2018,2018.35890410959,91.956406,1,311-460
2019,2019.33093607306,41.515026,1,311-460
2020,2020.43613387978,39.31765,1,311-460
2021,2021.38139269406,62.881401,1,311-460
2022,2022.63847031964,18.491806,1,311-460
2023,2023.38984018265,68.484177,1,311-460
1990,1990.3437956621,346.110183527778,1,311-6
1999,1999.3897260274,340.04306,1,311-6
2000,2000.34471766849,334.957794,1,311-6
2002,2002.33264840183,337.836151,1,311-6
2003,2003.36621004566,231.180725,1,311-6
2004,2004.34699453552,222.711945,1,311-6
2005,2005.40148401827,241.441116,1,311-6
2006,2006.35433789954,326.55603,1,311-6
2007,2007.31872146119,198.904724,1,311-6
2008,2008.35587431694,432.467743,1,311-6
2009,2009.3352739726,291.937988,1,311-6
2010,2010.3848173516,325.888611,1,311-6
2011,2011.68470319635,314.018799,1,311-6
2012,2012.40266393443,246.330444,1,311-6
2013,2013.39269406393,278.636932,1,311-6
2014,2014.39840182648,645.487,1,311-6
2015,2015.3649543379,286.172424,1,311-6
2016,2016.39401183971,548.623352,1,311-6
2017,2017.37933789954,473.979584,1,311-6
2018,2018.35947488584,557.146606,1,311-6
2019,2019.32945205479,242.501511,1,311-6
2020,2020.43636156648,282.467407,1,311-6
2021,2021.37876712329,315.319,1,311-6
2022,2022.6350456621,144.986755,1,311-6
2023,2023.38698630137,407.484558,1,311-6
1991,1991.73244863014,41.232839875,1,33-10
1993,1993.38938356164,47.967464,1,33-10
1994,1994.89646118721,38.593758,1,33-10
1995,1995.79863013699,40.651997,1,33-10
1996,1996.84153005465,56.421177,1,33-10
1997,1997.7100456621,53.125305,1,33-10
1998,1998.81061643836,41.146091,1,33-10
1999,1999.9102739726,56.686691,1,33-10
2000,2000.37704918033,44.666248,1,33-10
2006,2006.84828767123,44.209881,1,33-10
2007,2007.41015981735,46.830555,1,33-10
2008,2008.47096994536,46.284657,1,33-10
2010,2010.7647260274,36.872528,1,33-10
2011,2011.49303652968,42.030685,1,33-10
2012,2012.4779143898,36.861088,1,33-10
2013,2013.37910958904,51.331448,1,33-10
2014,2014.38926940639,42.620678,1,33-10
2015,2015.50273972603,51.656193,1,33-10
2016,2016.41495901639,45.001499,1,33-10
2017,2017.37751141553,48.893387,1,33-10
2018,2018.73595890411,49.440624,1,33-10
2019,2019.70639269406,53.628078,1,33-10
2020,2020.45161657559,54.958019,1,33-10
2021,2021.88413242009,33.075348,1,33-10
2022,2022.76609589041,45.952271,1,33-10
2023,2023.72203196347,42.322742,1,33-10
1991,1991.95239535769,28.8620291052078,1,35-16
1993,1993.09680175038,44.2517372579298,1,35-16
1994,1994.32386035008,20.4242491491256,1,35-16
1995,1995.8976674277,27.7781345061732,1,35-16
1996,1996.84168564056,47.3465330999517,1,35-16
1997,1997.16655251142,29.137375,1,35-16
1998,1998.02876712329,26.051014,1,35-16
1999,1999.91073059361,36.024986,1,35-16
2000,2000.32866575592,21.332117,1,35-16
2001,2001.82831050228,30.063997,1,35-16
2002,2002.06095890411,18.687656,1,35-16
2003,2003.73356164384,22.658903,1,35-16
2004,2004.87317850638,49.79578,1,35-16
2005,2005.87157534247,67.909409,1,35-16
2006,2006.84851598174,37.700161,1,35-16
2007,2007.83436073059,40.042492,1,35-16
2008,2008.87431693989,26.441156,1,35-16
2009,2009.03242009132,35.5312,1,35-16
2010,2010.65057077626,23.275732,1,35-16
2011,2011.98732876712,53.071571,1,35-16
2012,2012.03187613843,19.697828,1,35-16
2013,2013.87785388128,17.568216,1,35-16
2014,2014.825,38.020699,1,35-16
2015,2015.92956621005,86.293625,1,35-16
2016,2016.99954462659,52.906227,1,35-16
2017,2017.97853881279,53.850273,1,35-16
2018,2018.80993150685,27.009048,1,35-16
2019,2019.70547945205,37.71978,1,35-16
2020,2020.88353825137,24.525793,1,35-16
2021,2021.24452054795,31.684765,1,35-16
2022,2022.07933789954,35.255791,1,35-16
2023,2023.96175799087,35.509972,1,35-16
1983,1983.81798344749,25.5747547785607,1,35-9
1984,1984.00073403663,13.3413933482871,1,35-9
1990,1990.20387366819,21.6423015945449,1,35-9
1991,1991.70483828006,17.5359555733707,1,35-9
1992,1992.00546827565,23.5671710316,1,35-9
1993,1993.31769216134,16.0898303623099,1,35-9
1994,1994.89562595129,18.46977,1,35-9
1995,1995.81029680365,18.8421914921913,1,35-9
1997,1997.70923896499,26.7338771117512,1,35-9
1999,1999.9082324962,32.0082919411707,1,35-9
2000,2000.32735465999,25.5870622999998,1,35-9
2001,2001.83127473364,18.9042135223528,1,35-9
2002,2002.35856164384,13.5043982112675,1,35-9
2003,2003.72488584475,16.11759,1,35-9
2004,2004.87238160291,21.746151,1,35-9
2005,2005.87100456621,31.54195,1,35-9
2006,2006.84714611872,22.934649,1,35-9
2007,2007.83356164384,21.195051,1,35-9
2008,2008.81705373406,24.030712,1,35-9
2009,2009.88675799087,23.679342,1,35-9
2011,2011.9049086758,36.960934,1,35-9
2012,2012.70377959927,15.676898,1,35-9
2013,2013.37728310502,17.242746,1,35-9
2014,2014.82408675799,40.887234,1,35-9
2015,2015.92922374429,42.446426,1,35-9
2016,2016.99897540984,21.140089,1,35-9
2017,2017.93287671233,30.903835,1,35-9
2018,2018.77248858448,19.755745,1,35-9
2019,2019.70433789954,18.056717,1,35-9
2020,2020.88285519126,24.602303,1,35-9
2021,2021.82340182648,17.933659,1,35-9
2022,2022.76586757991,26.122374,1,35-9
2023,2023.72157534247,18.09787,1,35-9
1976,1976.15336786582,29.5213836474592,1,36-13
1977,1977.74760083714,39.7063344375762,1,36-13
1979,1979.73545281583,46.7081784313179,1,36-13
1980,1980.89093806922,61.4241209124305,1,36-13
1985,1985.97230403349,48.0158683941748,1,36-13
1988,1988.9929246357,44.6848996185906,1,36-13
1989,1989.07508942161,48.349697625,1,36-13
1990,1990.71594939117,46.4269391811663,1,36-13
1991,1991.95089611872,46.8785715265781,1,36-13
1992,1992.00557642684,46.8226028937186,1,36-13
1993,1993.96609398782,34.8830378437324,1,36-13
1994,1994.89569063927,38.512287368436,1,36-13
1995,1995.80805555556,52.1927499682762,1,36-13
1996,1996.83816977839,44.9713088433858,1,36-13
1997,1997.79453006088,51.9521289803631,1,36-13
1998,1998.80866057839,55.087077325449,1,36-13
1999,1999.90922374429,58.4529113022763,1,36-13
2000,2000.44923155738,49.1171394851367,1,36-13
2001,2001.82774543379,40.5296598622495,1,36-13
2002,2002.52572869102,32.9226996393531,1,36-13
2003,2003.72476598174,49.607536450006,1,36-13
2004,2004.87215391621,55.70842,1,36-13
2005,2005.70228310502,86.724129,1,36-13
2006,2006.84703196347,52.219234,1,36-13
2007,2007.83321917808,53.391975,1,36-13
2008,2008.81215846995,62.387833,1,36-13
2009,2009.88561643836,66.820862,1,36-13
2010,2010.82191780822,36.274918,1,36-13
2011,2011.9049086758,75.949806,1,36-13
2012,2012.70286885246,38.4506,1,36-13
2013,2013.37739726027,51.179092,1,36-13
2014,2014.82397260274,75.766693,1,36-13
2015,2015.92785388128,72.544167,1,36-13
2016,2016.99863387978,52.348557,1,36-13
2017,2017.97773972603,63.578896,1,36-13
2018,2018.77123287671,58.122715,1,36-13
2019,2019.70433789954,45.781719,1,36-13
2020,2020.8825136612,58.074619,1,36-13
2021,2021.82328767123,54.194878,1,36-13
2022,2022.86164383562,51.663994,1,36-13
2023,2023.77579908676,44.543957,1,36-13
1993,1993.38584855403,12.4256986573426,1,36-32
1995,1995.79762557078,22.060615787792,1,36-32
1997,1997.70964802131,22.1963018469774,1,36-32
1998,1998.81006659056,21.8178219001779,1,36-32
1999,1999.91018645358,24.7767529584013,1,36-32
2000,2000.44883879781,28.1533003312736,1,36-32
2001,2001.82787480974,23.6432525459478,1,36-32
2002,2002.52504375951,28.0317428369282,1,36-32
2003,2003.72465753425,21.816946,1,36-32
2004,2004.86407103825,38.000088,1,36-32
2005,2005.70228310502,34.10202,1,36-32
2006,2006.84714611872,35.942856,1,36-32
2007,2007.83321917808,41.728218,1,36-32
2008,2008.87198315118,28.850471,1,36-32
2009,2009.73926940639,24.242191,1,36-32
2010,2010.64748858447,19.380899,1,36-32
2011,2011.9046803653,41.009739,1,36-32
2012,2012.70275500911,20.931879,1,36-32
2013,2013.37705479452,20.592625,1,36-32
2014,2014.82374429224,31.890839,1,36-32
2015,2015.96860730594,28.232637,1,36-32
2016,2016.93556466302,25.874603,1,36-32
2017,2017.97728310502,30.971598,1,36-32
2018,2018.73515981735,34.628887,1,36-32
2019,2019.70422374429,40.794155,1,36-32
2020,2020.88239981785,24.151964,1,36-32
2021,2021.45057077626,26.204319,1,36-32
2022,2022.86118721461,47.922588,1,36-32
2023,2023.77557077626,33.870762,1,36-32
1996,1996.84107468124,10.504022,1,37-27
1997,1997.4352739726,9.900873,1,37-27
1998,1998.02853881279,9.326363,1,37-27
1999,1999.90924657534,14.903037,1,37-27
2000,2000.44933970856,13.071912,1,37-27
2001,2001.82773972603,7.41074,1,37-27
2002,2002.3901826484,7.779521,1,37-27
2003,2003.7247716895,12.620304,1,37-27
2004,2004.86441256831,11.693767,1,37-27
2008,2008.81693989071,10.734149,1,37-27
2009,2009.88675799087,11.003028,1,37-27
2010,2010.76415525114,13.041081,1,37-27
2012,2012.39059653916,7.614342,1,37-27
2013,2013.3747716895,13.199882,1,37-27
2014,2014.82408675799,20.104895,1,37-27
2015,2015.96894977169,14.848813,1,37-27
2016,2016.99874772313,10.060046,1,37-27
2017,2017.37694063927,10.272438,1,37-27
2018,2018.77226027397,15.763094,1,37-27
2019,2019.70422374429,11.138902,1,37-27
2020,2020.88274134791,14.87432,1,37-27
2021,2021.82363013699,9.622103,1,37-27
2022,2022.86164383562,16.124832,1,37-27
2023,2023.54155251142,14.14503,1,37-27
1986,1986.92264079148,122.948363976482,1,38-1
1987,1987.69116438356,81.3689060163246,1,38-1
1988,1988.9927671524,78.530624,1,38-1
1989,1989.63601217656,89.6652836653804,1,38-1
1991,1991.75970890411,152.117105131576,1,38-1
1993,1993.96577054795,112.302957397844,1,38-1
1994,1994.32264269406,87.4363110012794,1,38-1
1995,1995.80996765601,115.734649997718,1,38-1
1996,1996.84118093503,69.4963211166289,1,38-1
1997,1997.16566971081,102.601640600728,1,38-1
1998,1998.8100608828,88.0441663987604,1,38-1
1999,1999.90987062405,141.701927663385,1,38-1
2000,2000.01937613843,83.055107,1,38-1
2003,2003.72465753425,102.625687,1,38-1
2004,2004.87226775956,107.936424,1,38-1
2006,2006.84762557078,129.343765204644,1,38-1
2007,2007.93082191781,92.620239,1,38-1
2008,2008.81215846995,109.482132,1,38-1
2009,2009.88641552511,155.920731,1,38-1
2010,2010.76415525114,123.590584,1,38-1
2011,2011.9049086758,100.689957,1,38-1
2012,2012.99476320583,96.142937,1,38-1
2013,2013.62865296804,79.024857,1,38-1
2014,2014.82408675799,188.328659,1,38-1
2015,2015.92933789954,125.178009,1,38-1
2016,2016.60564663024,100.084541,1,38-1
2017,2017.93287671233,191.248276,1,38-1
2018,2018.78253424658,153.090851,1,38-1
2019,2019.70410958904,101.96418,1,38-1
2020,2020.8825136612,105.469223,1,38-1
2021,2021.82363013699,88.501244,1,38-1
2022,2022.86198630137,93.218719,1,38-1
1975,1975.7351551243,0.934581354453142,1,39-1
1976,1976.01856279093,0.537891585983098,1,39-1
1977,1977.70212357306,0.527554429141696,1,39-1
1978,1978.51876617199,0.479331984350482,1,39-1
1979,1979.16881782725,0.819310399407617,1,39-1
1980,1980.96002453957,0.718455542935219,1,39-1
1981,1981.09998373288,0.967253323495191,1,39-1
1982,1982.96997586885,0.611145184143348,1,39-1
1983,1983.81674359462,0.819365265572115,1,39-1
1984,1984.98489273426,0.526845350683716,1,39-1
1986,1986.82454528158,0.788803827264971,1,39-1
1987,1987.69874238965,0.496696616220858,1,39-1
1988,1988.74291514876,0.678474777718341,1,39-1
1989,1989.84406202435,0.53363322019404,1,39-1
1990,1990.7713413242,0.71151,1,39-1
1991,1991.75959284627,0.731425076991317,1,39-1
1992,1992.84862059806,0.948099176494945,1,39-1
1993,1993.04003995434,0.422548776831307,1,39-1
1994,1994.07505327245,0.553063931034483,1,39-1
1995,1995.81017884323,0.80906172605802,1,39-1
1997,1997.76501141553,0.548941888886961,1,39-1
1998,1998.1254718417,0.662458043137262,1,39-1
1999,1999.91429984779,0.652807500000036,1,39-1
2000,2000.83555327869,0.715832499999967,1,39-1
2001,2001.9176369863,0.87639,1,39-1
2004,2004.72108378871,0.720578,1,39-1
2005,2005.87077625571,0.76154,1,39-1
2006,2006.875,0.759735,1,39-1
2007,2007.73093607306,0.792956,1,39-1
2008,2008.81124772313,1.004284,1,39-1
2009,2009.89121004566,0.782419,1,39-1
2011,2011.69863013699,0.666699,1,39-1
2012,2012.89458105647,0.851339,1,39-1
2013,2013.71335616438,0.904408,1,39-1
2014,2014.77831050228,0.648021,1,39-1
2015,2015.92397260274,0.765017,1,39-1
2016,2016.10541894353,0.606148,1,39-1
2017,2017.75102739726,0.893168,1,39-1
2018,2018.08493150685,0.852768,1,39-1
2019,2019.77420091324,1.068467,1,39-1
2020,2020.84710837887,1.033004,1,39-1
2021,2021.85559360731,0.699036,1,39-1
2022,2022.63641552511,0.868215,1,39-1
2023,2023.02146118721,0.736929,1,39-1
1986,1986.92454147641,92.9033693191847,1,41-1
1987,1987.69272640791,51.8768184979304,1,41-1
1988,1988.99414086217,80.3158681916479,1,41-1
1989,1989.10338280061,94.9531935555556,1,41-1
1990,1990.20658295282,84.8558130165477,1,41-1
1991,1991.95270357686,76.8103683170619,1,41-1
1992,1992.00739602307,101.169366333521,1,41-1
1993,1993.09771499239,64.4363348225236,1,41-1
1994,1994.32332191781,67.5496993,1,41-1
1995,1995.81003995434,83.6400660624997,1,41-1
1996,1996.84157559199,94.2367686607167,1,41-1
1997,1997.24966324201,64.4071088016277,1,41-1
1998,1998.15261605784,67.6469627500022,1,41-1
1999,1999.91095700152,89.0085128669355,1,41-1
2000,2000.33071493625,70.067444,1,41-1
2001,2001.84257990868,64.481094,1,41-1
2002,2002.52773972603,49.655815,1,41-1
2003,2003.73390410959,75.93322,1,41-1
2004,2004.87329234973,105.274055,1,41-1
2005,2005.87191780822,147.046646,1,41-1
2006,2006.84851598174,119.4077,1,41-1
2007,2007.83413242009,97.430176,1,41-1
2008,2008.81762295082,79.991821,1,41-1
2009,2009.7404109589,66.279579,1,41-1
2010,2010.76506849315,64.700699,1,41-1
2011,2011.90662100457,83.885941,1,41-1
2012,2012.70662568306,56.4127323333327,1,41-1
2013,2013.87762557078,62.531597,1,41-1
2014,2014.825,125.18618,1,41-1
2015,2015.93025114155,94.829063,1,41-1
2016,2016.99988615665,94.742424,1,41-1
2017,2017.97876712329,127.623741,1,41-1
2018,2018.78664383562,79.207336,1,41-1
2019,2019.70696347032,80.465401,1,41-1
2020,2020.84790528233,62.433796,1,41-1
2021,2021.24520547945,91.952133,1,41-1
2022,2022.86358447489,89.697044,1,41-1
2023,2023.96198630137,90.195908,1,41-1
1998,1998.96210045662,12.486269,1,42-16
1999,1999.93093607306,18.129,1,42-16
2000,2000.44865664845,13.729389,1,42-16
2002,2002.05856164384,11.220408,1,42-16
2003,2003.73173515982,15.586509,1,42-16
2004,2004.0920992714,20.256763,1,42-16
2005,2005.70182648402,24.59882,1,42-16
2006,2006.94332191781,16.706244,1,42-16
2010,2010.82180365297,9.173738,1,42-16
2011,2011.90456621005,21.476,1,42-16
2012,2012.70247040073,15.061225,1,42-16
2013,2013.87625570776,13.699957,1,42-16
2014,2014.82374429224,20.538706,1,42-16
2015,2015.92694063927,20.926039,1,42-16
2016,2016.99795081967,20.541271,1,42-16
2017,2017.97716894977,24.861042,1,42-16
2018,2018.73493150685,21.585005,1,42-16
2019,2019.70388127854,17.655437,1,42-16
2020,2020.88217213115,18.618607,1,42-16
2021,2021.7855022831,15.442445,1,42-16
2022,2022.86061643836,20.851381,1,42-16
2023,2023.95810502283,17.444901,1,42-16
1964,1964.64626404068,68.2982619596349,1,42-2
1965,1965.72329908676,55.2340922262525,1,42-2
1966,1966.96175799087,66.5044138044306,1,42-2
1967,1967.87984208524,76.1183668392044,1,42-2
1968,1968.23736149059,51.5157921378871,1,42-2
1969,1969.74431506849,52.1919342509298,1,42-2
1970,1970.89817161339,62.3152376668314,1,42-2
1971,1971.02526255708,65.7870771561596,1,42-2
1972,1972.62691826047,67.6994823870312,1,42-2
1973,1973.85509703196,55.0807767126213,1,42-2
1978,1978.87973744292,67.3876407903918,1,42-2
1979,1979.8932629376,52.5838441642422,1,42-2
1981,1981.89399923897,59.9361170250494,1,42-2
1983,1983.75998858448,89.1082352251727,1,42-2
1984,1984.78405244384,78.8498284305399,1,42-2
1985,1985.7770129376,60.954182,1,42-2
1986,1986.74063736682,74.5034538234929,1,42-2
1987,1987.96861681887,52.1847016884464,1,42-2
1988,1988.58003377353,82.0702091019426,1,42-2
1989,1989.63561263318,77.3398544752957,1,42-2
1990,1990.7171803653,72.3548987482665,1,42-2
1991,1991.70217656012,74.7199271701208,1,42-2
1992,1992.02907938676,86.943409542832,1,42-2
1994,1994.97908295282,44.4016027716916,1,42-2
1995,1995.79732876712,67.120628,1,42-2
1996,1996.75644732848,50.6174875051322,1,42-2
1997,1997.24659436834,33.9594628965517,1,42-2
1998,1998.96214041096,49.0452518993966,1,42-2
1999,1999.46621004566,76.078094,1,42-2
2000,2000.44888433516,44.404408,1,42-2
2001,2001.82728310502,47.71846,1,42-2
2002,2002.52442922374,41.569916,1,42-2
2003,2003.73184931507,61.267708,1,42-2
2004,2004.86384335155,84.417793,1,42-2
2006,2006.84671803653,68.593933,1,42-2
2007,2007.83230593607,104.42527,1,42-2
2008,2008.87181238616,52.893242,1,42-2
2009,2009.88524543379,85.610596,1,42-2
2010,2010.55011415525,43.716541,1,42-2
2011,2011.90479452055,69.773529,1,42-2
2012,2012.5579178051,68.291771,1,42-2
2013,2013.62385844749,73.667175,1,42-2
2014,2014.82397260274,68.401794,1,42-2
2015,2015.9200913242,58.828854,1,42-2
2016,2016.60439435337,97.029976,1,42-2
2017,2017.97636986301,80.31926,1,42-2
2018,2018.7350456621,107.17305,1,42-2
2019,2019.70399543379,84.374023,1,42-2
2020,2020.8822859745,59.639984,1,42-2
2021,2021.95399543379,81.741791,1,42-2
2022,2022.72628424658,74.160019,1,42-2
1974,1974.69023782344,12.4380567421324,1,46-7
1975,1975.72592656012,13.9791954876356,1,46-7
1976,1976.68206397996,17.0377375061347,1,46-7
1977,1977.74554604262,17.6166262518282,1,46-7
1978,1978.81047754947,21.2101102056701,1,46-7
1979,1979.91095700152,13.8665889774321,1,46-7
1980,1980.89447670006,11.7779040798345,1,46-7
1981,1981.89437214612,11.9614011926002,1,46-7
1983,1983.81778158295,14.7903974562644,1,46-7
1984,1984.66169930176,15.4251471524234,1,46-7
1985,1985.14800228311,16.9290041283313,1,46-7
1986,1986.92178843227,14.5460176813219,1,46-7
1987,1987.63647070015,12.0217219572465,1,46-7
1988,1988.9922928051,14.0962047269178,1,46-7
1989,1989.72116818874,14.2050610000089,1,46-7
1990,1990.77033295282,17.2934888457001,1,46-7
1991,1991.52123668189,14.7227897829539,1,46-7
1992,1992.84849916515,16.2164451171544,1,46-7
1993,1993.50662290715,12.0195240988198,1,46-7
1994,1994.89528729072,9.82955162539692,1,46-7
1995,1995.89512937595,13.0206236176471,1,46-7
1996,1996.83630464481,13.7367703798703,1,46-7
1997,1997.70907724505,13.4909292194047,1,46-7
1998,1998.02581621005,12.9251253744633,1,46-7
1999,1999.93117579909,13.2092476024718,1,46-7
2000,2000.4487704918,13.163119,1,46-7
2001,2001.75582191781,14.820848,1,46-7
2002,2002.48133561644,9.114935,1,46-7
2004,2004.8712431694,17.905323,1,46-7
2005,2005.87043378995,20.198814,1,46-7
2006,2006.8502283105,14.252712,1,46-7
2007,2007.83184931507,25.967348,1,46-7
1981,1981.73947488584,9.22636584617176,1,46-9
1983,1983.76023401826,17.0898457140726,1,46-9
1984,1984.66417349727,12.5962493158873,1,46-9
1985,1985.74793759513,20.3695172308435,1,46-9
1986,1986.92348554034,6.5406019999516,1,46-9
1987,1987.63724885845,7.82950385989203,1,46-9
1989,1989.63638318113,12.9566879089953,1,46-9
1990,1990.62819444444,6.40227472001596,1,46-9
1991,1991.72481544901,9.19595511475801,1,46-9
1993,1993.50741818874,4.63460563351944,1,46-9
1994,1994.56942161339,5.34912763917517,1,46-9
1996,1996.83911088342,9.60033842857866,1,46-9
1998,1998.62762557078,7.635797,1,46-9
1999,1999.46643835616,7.951847,1,46-9
2000,2000.62056010929,7.084293,1,46-9
2001,2001.83869863014,9.172606,1,46-9
2002,2002.524543379,7.879489,1,46-9
2006,2006.84691780822,12.898819,1,46-9
2008,2008.80236794171,10.016973,1,46-9
2009,2009.73904109589,11.360169,1,46-9
2010,2010.76358447489,21.705568,1,46-9
