regine;main;Q_median;Y_lat;X_long;Y_utm;X_utm;ln(A);ln(C_L);ln(Q_N);ln(R_L);R_G;R_G,1085;A_Glac;A_Agr;A_Bog;A_L;A_For;A_Mount;A_U;A_LE;H_10;H_20;H_30;H_40;H_50;H_60;H_70;H_80;H_90;H_MAX;H_MIN;H_F;Y_G,Lat;X_G,Long;Y_G,UTM;X_G,UTM;ln(O);C_S;ln(R_TL);R_TL,net;P_Jan;P_Feb;P_Mar;P_Apr;P_Mai;P_Jun;P_Jul;P_Aug;P_Sep;P_Oct;P_Nov;P_Dec;ln(P_N);ln(P_Med1Max);ln(P_Med2Max);ln(P_Med3Max);ln(P_Med4Max);ln(P_Med5Max);ln(P_S);T_Jan;T_Feb;T_Mar;T_Apr;T_Mai;T_Jun;T_Jul;T_Aug;T_Sep;T_Oct;T_Nov;T_Dec;T_N;W_Jan;W_Feb;W_Mar;W_Apr;W_Mai;W_Jun;W_Jul;W_Aug;W_Sep;W_Oct;W_Nov;W_Dec;ln(W_N);ln(W_Med1Max);ln(W_Med2Max);ln(W_Med3Max);ln(W_Med4Max);ln(W_Med5Max);ln(Q_N,SN);ln(A_P);ln(D);ln(D_net);ln(M_200,h) ;ln(M_200,d );ln(M_200,d,SN)
88;4;75.145;61.8586922;6.8896699;6885087;74031;5.459074745;3.077526323;4.169915749;2.957377962;69.7755202;5.888229553;33.20844687;0;0;5.108991826;16.17847411;42.57493188;0;4.495109141;211;614;930;1174;1337;1487;1592;1666;1744;2071;52;2019;61.78122237;7.026654091;6875681.225;80456.20844;11.21959172;24.63244862;12.33370636;197201.1458;121.8747581;88.07364667;101.2028629;51.0079491;47.58803423;66.20148167;83.66320503;93.91874643;158.7003275;158.4115954;138.4820369;152.6767097;7.140295625;3.623075172;4.009785503;4.315137774;4.453594181;4.558808474;4.145210411;-8.059644796;-7.936751932;-6.362460249;-3.762217949;1.776345925;5.770599238;7.389871342;7.084507394;3.145436851;0.148297477;-4.419698486;-6.654168263;-0.989990287;20.18983;14.65382667;23.71852333;41.27779333;159.3757;308.3389333;276.5149167;176.4181133;134.61256;99.24401333;36.98536;26.69006667;7.183885614;5.12983562;5.021104766;4.172066653;4.554157572;5.003507741;7.553190322;1.147238302;6.874631619;6.732904786;2.708050201;5.036952602;4.406719247
189;3;20.16;68.6448975;16.7223454;7615747;569986;4.44746319;2.557667194;3.625140613;3.188828904;29.5;24.14;0.04;0.43;4.16;8.51;39.21;43.3;0;3.255226534;129;161;202;249;315;394;517;621;740;1298;40;1258;68.61667803;16.80906544;7612753.561;573629.8227;10.91222001;14.38973085;11.83525264;99534.65641;86.21666657;79.76317467;62.60242063;54.0431745;46.84865107;51.78940473;71.9193651;76.46186487;91.8957143;120.9184522;90.83234147;99.4982142;6.838179499;3.23650523;3.609130614;3.841204486;4.025213503;4.12147323;4.171393572;-7.074443171;-6.780704647;-5.290007692;-1.809366403;3.303125947;7.845220884;10.60240783;9.884530217;5.728120377;1.548817212;-2.652570091;-5.504013047;0.816759785;25.80953333;26.64386667;23.9102;94.44163333;268.8662;119.5489333;82.04606667;80.90866667;94.79856667;108.9163333;52.159;37.7298;6.923410888;4.801728176;4.674751137;3.798524911;4.177098534;4.685529602;7.049565778;0.442998461;7.387789452;7.060797978;2.995732274;4.262679877;4.234106505
2;279;62.17;60.1334457;11.0801039;6672734;282324;6.075828673;3.707427498;2.942858784;4.180745517;9.004105736;8.336568752;0;11.02915834;4.135934377;3.906160244;75.59568944;0;3.216837848;0.421202711;180;204;309;384;443;493;532;566;621;807;105;702;60.27657534;10.87724395;6689372.773;272082.2311;11.80845002;6.85306584;13.40996372;573873.4828;62.0270834;49.61712927;54.8231484;49.7797763;61.23678973;73.32599517;84.88452167;94.97687513;96.3468285;103.789105;91.36230713;69.29510807;6.792865804;3.594816766;4.020424734;4.107502211;4.217519414;4.306804709;4.05562438;-7.501271143;-7.374508023;-3.733199177;1.274162542;7.825461969;12.73134798;13.93996342;12.62399616;7.939891471;3.545973224;-2.015648939;-5.705707142;2.795871861;8.32038;9.128053333;23.50645;167.9246433;216.0071233;81.17652;92.17611;101.5308367;102.5630133;97.86397;50.26990333;13.91482;6.871487298;4.890223819;4.744062187;3.879155439;4.266428724;4.77491295;6.279213749;1.175133927;7.334135047;7.184335565;3.401197382;4.189654742;4.262679877
12;212;2.38;60.4792137;9.4488001;6717650;195102;2.399711804;1.481066142;3.096482177;1.636859254;51.37182391;59.67434091;0;0;8.984725966;2.540834846;71.87780773;0;0;0.701510254;666;721;754;778;796;810;837;864;914;1047;586;461;60.49764272;9.453229227;6719684.753;195538.2039;9.60549272;8.834533502;9.748915293;15197.3213;36.7851519;26.77696987;31.10757597;29.5533336;50.5339394;63.68393937;75.34848497;76.80909113;73.8254549;74.3903032;59.38303033;38.6781817;6.45657412;3.36163723;3.699729479;3.848502153;3.949143611;4.096765862;4.128555608;-9.285708692;-8.593446045;-5.785884656;-1.154101008;5.197429138;10.32953536;11.6170381;10.36672531;5.832939384;1.548387089;-4.425585872;-7.614731192;0.669383076;2.094466667;2.209366667;7.8312;92.57453333;202.0949667;72.71393333;83.8805;86.08783333;80.68983333;62.3489;13.1319;4.463266667;6.565434956;5.088674455;4.943545387;4.1997657;4.559940364;5.003627645;6.781527035;-0.298025638;7.349203489;7.229162657;3.044522438;4.905274778;4.219507705
12;3;450.750366;60.2186584;10.2239962;6685339;235521;8.487953858;5.094137009;2.54474665;5.388863739;5.905337719;1.924296694;0.007107233;2.769799308;8.389740555;6.910084236;53.65525492;21.32366801;0.125123347;1.04669674;378;545;679;799;864;924;989;1066;1266;1907;147;1760;60.82312493;9.216762663;6756548.19;186427.6588;13.32958769;9.494403772;13.74461849;931562.4362;46.477194;31.9333493;38.14037623;31.4734519;53.19153103;69.1053974;80.3519852;80.9794411;75.72756273;78.97963777;62.66687743;46.2808959;6.544354481;3.210429152;3.531335555;3.754373975;3.85694015;4.001760697;4.071448589;-9.73382302;-9.14193298;-6.295591249;-1.753651851;4.579326876;9.605252366;10.97373633;9.810543669;5.247725086;1.033674531;-4.788872293;-8.025199883;0.125932298;2.102856;3.200215;9.057352667;78.86460767;228.8045607;117.5411853;91.09023567;89.01864133;80.09403767;63.630647;14.74605933;4.686364667;6.662924198;5.094047207;4.956480101;4.229558195;4.576263182;5.03377428;6.631211642;2.06612145;5.256664636;5.256664636;3.258096538;4.382026635;4.276666119
173;22;221.713745;68.1940918;17.5545292;7566696;605871;6.68247194;3.595801472;3.63072054;4.008241863;16.51;15.3;6.11;0.02;0.35;7.98;2.47;81.63;0;0.332578574;684;787;862;926;982;1044;1119;1208;1325;1880;42;1838;68.12123962;17.84191175;7559199.491;618066.1503;12.06446048;12.97144572;14.14675001;1159174.526;67.3537625;59.42094583;43.64030417;40.0002;40.3041875;53.2186875;78.9660625;81.86074583;89.53379167;106.1729083;71.119325;74.629225;6.692356839;3.31150742;3.567034861;3.819344235;4.036429612;4.140223748;4.170012991;-14.20244597;-13.55109873;-11.08943401;-6.660258333;-0.644671505;5.118280139;8.173869758;7.192175134;2.463099583;-2.751778226;-8.483684444;-12.33614718;-3.897674481;1.961856667;1.901396667;0.923636667;11.54896;253.7237733;349.7670533;136.4931733;102.6106433;92.51786333;62.73309333;6.351426667;3.18999;6.931201131;5.117056376;4.981346346;4.243668822;4.600380981;5.0422237;7.544029261;1.525766742;7.464278071;7.280746754;2.995732274;4.976733742;4.418840608
152;4;165.545;65.9052353;13.3075933;7310387;422910;6.264711685;3.27654881;4.149621578;3.878478042;13.56757489;11.83026347;0.570678537;1.141357074;6.467690084;5.897011547;37.47455725;35.95274782;0;2.772150855;83;175;256;345;436;509;591;685;811;1530;39;1491;65.92124499;13.49647551;7311900.863;431502.2877;11.79450301;12.85931529;14.06365682;1127815.79;170.9424715;134.7754313;133.573486;86.4474715;67.86834623;75.42820027;101.525761;111.8792525;172.4152981;202.3360334;160.0847912;182.6001017;7.377681808;3.932447968;4.293791295;4.48776445;4.612560113;4.734400755;4.062176219;-7.885705675;-7.183360541;-5.090463837;-1.427560197;3.853385467;8.432987526;10.47031748;9.840471601;5.668607719;1.95527413;-3.311328704;-6.215870219;0.758896229;46.33705333;38.72926333;45.70806667;119.4568467;386.4701333;283.9031333;148.27712;122.7027033;177.0760933;185.6047433;91.71841667;71.00423333;7.448326759;5.060714322;4.940950226;4.165307731;4.570708152;4.980562627;7.569599178;1.377963959;7.798945138;7.671081706;3.044522438;4.905274778;4.663439094
20;2;67.16;58.8396339;8.1005249;6542728;102216;5.621921448;3.727619282;3.600321427;3.966132331;13.23;11.44;0;0.07;5.59;11.9;61.87;20.28;0;1.61;602;666;708;738;763;792;819;852;895;1146;228;918;58.99688568;7.89927247;6561363.337;92521.67385;11.93553178;11.7022206;13.42307453;463817.824;89.34611743;63.12312597;64.6821979;49.537619;81.04202727;79.13775377;89.80733813;111.4220153;128.8128573;143.2592795;121.8348475;86.25614193;7.010547689;3.670655808;3.981535402;4.197064231;4.38548676;4.523079754;4.053391286;-6.68461578;-6.990728207;-4.62609752;-0.780945044;4.967105852;9.987207577;11.46127812;10.3550242;6.510267407;2.828055854;-2.011261694;-5.109232745;1.658838169;10.56306667;14.39527667;15.88494;112.1173333;371.80412;115.8779067;98.84219333;120.42148;138.7719433;145.1340767;65.75388;29.01000333;7.121717789;4.99318769;4.884124487;4.090788883;4.467134858;4.940680781;7.184052579;0.594144949;7.801153082;7.425325685;3.526360525;4.795790546;4.430816799
2;271;158.85;61.7880478;10.6633387;6858198;271402;7.036834274;4.063044845;2.928523524;4.512386951;11.21362795;8.046308381;0;0.620426642;4.975780989;1.075233945;36.59544247;52.71746539;0.003847778;0.158144887;758;840;907;978;1043;1108;1182;1271;1427;2170;421;1749;61.86781379;10.17751789;6868782.764;246569.3395;12.31137795;10.41459541;14.15258671;1332748.459;28.03801887;20.4888356;22.63925647;21.5312144;38.8194823;64.76443983;78.70194623;68.1037259;57.25686267;53.766526;39.0697864;30.89875613;6.261642152;3.185261832;3.503136767;3.691387269;3.822817503;3.887105815;4.060387698;-11.5183955;-10.72378098;-8.064916014;-3.728675151;2.866965559;7.84852932;9.146881149;8.116752286;3.591710957;-0.451826995;-6.420135606;-9.563353345;-1.57502036;0.900763333;0.85857;3.745320667;38.10477867;174.3642347;84.50713333;82.910516;72.27238133;57.49677533;37.90647333;5.387712667;1.111609333;6.327161963;4.903657324;4.78597546;3.990666155;4.374784584;4.833753474;6.390092436;1.633211605;7.115752435;7.065919604;3.044522438;4.248495242;4.204692619
100;1;81.78;62.3293495;7.4832139;6933505;111185;5.421905741;3.015534901;3.884651809;3.331489969;32.49;27.32;4.22;0.29;0.46;5.26;9.78;77.74;0;0.178632742;683;839;958;1038;1120;1191;1258;1348;1442;1755;269;1486;62.35774512;7.65488821;6935673.53;120578.5279;11.29677479;23.69520637;12.46461195;210476.0146;111.0881514;85.40310053;94.99491963;62.77379893;43.52560377;52.3931877;78.40858767;80.5764626;127.4487627;124.2655749;122.6135371;138.8710768;7.023191353;3.700325695;4.036764786;4.238422857;4.370229705;4.455032556;4.207027105;-8.174488896;-7.956011864;-6.240410372;-3.63949298;2.166727701;6.103788938;7.646480258;7.475859984;3.545279019;0.54196177;-4.345048531;-6.812021869;-0.807281404;9.178853333;8.41316;12.00178333;41.36681333;300.52233;345.8687233;199.31581;107.9487233;118.0433;95.14166667;29.60784;15.15703667;7.156618069;4.921869156;4.816645952;4.004602202;4.373260664;4.848186412;7.74479136;1.032886231;7.042706207;6.83522124;2.772588722;5.262690189;4.736198448
15;1;481.600113;59.6209908;9.6668234;6621288;199344;8.362889833;5.035533154;2.952302716;5.56801177;4.972188489;5.314745198;0;1.06;5.85;7.81;40.57;40.76;0.19;0.717328186;450;671;803;927;1036;1129;1185;1226;1270;1537;128;1409;60.1484972;8.533683231;6684461.868;141084.9449;13.47909621;7.880346016;15.73267189;5382530.033;50.76879243;35.8101332;42.11734873;32.03003963;51.674547;64.8106489;79.5599161;80.26929343;78.2134231;82.98239183;65.93382557;52.6774351;6.574863538;3.175343034;3.583996311;3.681125885;3.807156612;3.941452799;4.131268119;-9.154042098;-8.868032222;-6.61412308;-2.486956239;3.593648961;8.719522469;10.24790141;9.291323584;5.01308135;1.116590378;-4.389222597;-7.537893769;-0.089016821;2.728795667;2.811210667;7.180096667;61.917785;230.9503887;154.023273;97.37601467;89.006726;84.26802167;69.12581833;15.891365;5.456007667;6.710200893;4.789876304;4.688736841;3.877655377;4.245717917;4.712989857;6.901344878;1.791548905;7.369782053;7.135779255;3.433987204;4.691347882;4.454347296
155;5;69.875118;66.1378479;14.050334;7335600;457132;5.618006698;3.371472825;3.959478947;3.695372725;15.70643206;13.18080168;5.54;0.01;1.52;12.64;15.36;43.92;0.01;11.5022978;523;595;608;676;754;830;891;973;1127;1906;333;1573;66.07398577;14.30725069;7328372.502;468665.4137;11.57944328;11.55550248;13.15783139;402859.9533;129.3531898;106.6463072;107.7954919;62.3543412;50.9277698;61.44368097;91.7295928;95.7651558;132.8859715;155.909161;120.3395447;140.982614;7.13579309;3.774739462;4.100843192;4.301697428;4.399101249;4.548161998;4.183189226;-10.91175292;-10.01025214;-7.824204742;-4.002229417;1.437429815;6.446411679;8.811530123;8.161754065;3.854159476;-0.219647244;-5.785864492;-8.895361253;-1.578168921;6.38378;7.281653333;4.17756;17.86692;276.2116067;465.5589667;222.4088867;116.0000067;129.2079267;109.3188067;26.27142667;16.78743333;7.242422297;4.794321439;4.697088754;3.911552894;4.271966202;4.733854168;7.640209301;0.946318701;7.539824696;7.288337572;2.995732274;5.062595033;4.682131227
2;294;41.66;61.7488022;8.4019604;6863876;151997;5.485543543;3.205318686;3.210843653;3.358558985;43.72518376;29.26607367;13.26809852;0;0;0.414628079;9.121817729;75.04768223;0;0.014396864;1109;1299;1438;1542;1631;1727;1824;1916;2033;2462;519;1943;61.64140329;8.425863289;6851813.915;152044.0846;11.41368533;19.18099421;12.28465541;208399.6195;51.61536977;35.52304037;39.02817273;23.98962313;35.83054363;53.7276014;72.32945577;71.85389093;72.16040443;73.42702927;60.99041857;51.85033473;6.465095784;3.138300904;3.444393117;3.605492152;3.680238667;3.859548645;4.135337213;-11.48198947;-11.16777638;-9.643903805;-6.588011626;-0.703643312;3.928665287;5.498642198;4.943264951;0.670056693;-2.63513564;-7.507655954;-9.861261533;-3.712395716;0.34052;0.52566;1.35528;7.21422;122.27816;235.9609867;158.52536;93.41866667;61.26164667;30.07424667;2.03654;0.697993333;6.570447686;4.45389925;4.329241198;3.525075968;3.933363363;4.367284814;6.817260796;0.979613491;6.799111867;6.76166922;2.63905733;4.234106505;3.871201011
155;12;299.536316;66.0645065;13.8266344;7327597;446882;7.539479081;4.166122146;3.990834186;4.436326387;7.84949033;6.030176584;1.384554759;0.745529486;4.153664277;15.92237973;31.04597787;38.02200377;0;9.804169893;384;405;478;553;623;702;779;866;984;1906;50;1856;65.82124825;14.1707272;7300271.188;462032.8134;12.65552085;10.21314913;15.24346315;3379093.502;123.5567347;99.7572406;100.0858043;59.337937;49.742156;60.20974163;87.1709656;89.84603977;129.3023317;145.1018299;114.3414098;133.1785268;7.083077999;3.697184658;4.040709027;4.265172613;4.39782252;4.539344965;4.195947993;-10.61234656;-9.607173392;-7.067368317;-3.02281882;2.518647439;7.555808968;9.705902949;8.902155474;4.552727181;0.524913248;-5.302450497;-8.572173589;-0.868681326;12.73388533;12.22850533;10.396653;37.25813433;346.9759443;338.797;141.3680277;100.6430467;129.7196477;115.881196;37.638885;24.95337;7.176708783;4.356859654;4.208723137;3.429422733;3.838249842;4.273556737;7.574671831;1.791713514;7.703984066;7.493638955;2.995732274;5.030437921;4.727387819
123;49;603.716309;63.1903992;11.1533995;7012603;306516;7.595889918;4.366125325;3.538056564;4.611426766;10.2621925;8.546361387;0.01;0.53;12.47;6.53;24.02;49.3;0.03;1.397858259;511;612;700;741;779;831;889;963;1065;1772;178;1594;63.02906192;11.78285976;6992704.219;337224.4399;12.52128408;7.614101106;15.23591029;3742486.582;61.215185;50.50912647;48.667798;49.22959477;44.47313543;70.74098093;97.57477347;86.93834267;105.4573782;82.52158903;66.21716237;73.75333523;6.73018052;3.25802894;3.577493237;3.782312965;3.915377503;4.025470969;4.186281869;-9.362304251;-8.622124719;-6.072773083;-2.379258278;3.591887472;8.238082017;9.678918362;9.098023083;5.044594059;1.387862156;-4.33259823;-7.273038304;-0.08356081;5.2077;5.645516667;9.350533333;73.6558;299.7649333;112.3838;107.26845;95.0781;108.5445167;75.92068333;21.2349;10.85376667;6.82969503;4.652568175;4.551784937;3.719722429;4.123451162;4.557806228;6.958117552;1.982361116;7.640020375;7.539370892;3.17805383;4.418840608;4.262679877
26;44;425.5298005;58.3006516;6.4788618;6493821;1380;7.549456522;4.756770644;4.223909767;5.004991797;7.443421951;7.598315854;0;1.04;1.52;12.26;22.88;56.06;0.1;2.65673626;255;400;505;596;693;775;850;921;1035;1420;49;1371;58.80477462;6.770260701;6547749.998;25218.54159;13.2318222;13.61196406;15.25880838;2824827.898;178.9053061;124.3575546;134.761686;74.54158073;99.1769558;102.2262293;108.2485819;145.003442;208.7881108;241.6076371;224.7158175;200.3794382;7.518993863;4.031221936;4.397965121;4.623319869;4.779319209;4.916221294;4.176201778;-4.903153796;-5.191351581;-3.331974851;-0.087770703;5.161512902;9.419627569;10.7605178;10.20196203;6.936744577;3.689989878;-0.73354639;-3.658586237;2.355330933;70.12795733;52.81114967;64.54053833;129.2967717;360.7153333;264.064281;153.1425743;158.6207067;221.5645173;244.219484;166.842436;101.5122237;7.594611701;4.554968916;4.446164579;3.61138538;4.020782816;4.466596584;8.130600507;1.225389605;7.709351858;7.304501478;3.610917913;5.049856007;4.934473933
311;16;122.464905;61.8944893;11.7521791;6866694;329351;7.818289474;4.34088635;2.681021529;4.743254772;1.855283276;1.161366683;0;0.604132265;8.739780096;15.34495952;34.35498812;28.11228805;0;7.49213322;662;691;733;765;789;822;865;917;1001;1596;643;953;62.21660229;11.86907911;6902051.961;337551.3797;13.03062179;4.880877192;14.64953182;1736771.838;35.57923517;27.484627;29.84267593;29.61346447;40.99643127;67.91160623;84.23827957;74.3061966;71.3268808;53.1379408;45.07628763;43.1238555;6.401315824;3.147450605;3.497975363;3.671766929;3.787053835;3.893839788;4.189351296;-12.28364654;-11.29261848;-7.803598344;-2.752316354;4.01169201;9.136690808;10.46406491;9.343887425;4.878219448;0.575086903;-6.196243183;-10.22836624;-1.012262304;1.0375;0.94306;3.899906667;52.63759333;217.9008733;75.78278;88.96818;77.93806333;73.26214667;41.68153333;8.574413333;0.787753333;6.466788068;4.788452669;4.685010966;3.895777183;4.271055081;4.725110631;6.134822939;1.695422968;6.831242349;6.549249209;3.218875825;4.521788577;4.406719247
16;125;24.2983675;59.783886;7.9707441;6648276;105860;4.384024637;2.866192902;3.770459441;3.105931066;26.97;24.16;0;0;0.07;10.26;8.81;79.53;0;6.97;998;1108;1210;1269;1318;1369;1410;1451;1490;1628;973;655;59.81283476;7.836119334;6652412.559;98648.46712;11.10149541;14.35354254;12.13657699;139306.0962;78.665375;55.18283333;60.83075;37.66958333;61.32425;72.04270833;79.334375;92.49608333;99.33320833;107.1321667;91.59754167;79.66970833;6.819228482;3.439275616;3.747619949;3.990568439;4.139507123;4.19335999;4.156434345;-9.539025538;-9.668486761;-8.370813172;-4.922936111;0.704866935;5.8382125;7.611073925;7.040422043;3.175275;-0.268831989;-5.104509722;-8.053586022;-1.796528243;0.1809;0.213066667;0.402066667;8.428266667;217.5393667;352.7703333;133.5147667;99.73803333;96.41553333;65.566;7.804033333;1.023166667;6.891214769;5.01296595;4.891851735;4.129550843;4.522874927;4.917056936;7.508164581;0.190284502;7.752552349;7.460404285;3.218875825;4.382026635;4.189654742
32;1;50.960918;59.0511589;6.127018;6579591;-8053;4.022669526;2.439643806;4.410371108;2.891172731;21.03869738;22.50048902;0;0;0;12.53357207;26.85765443;51.92479857;0;4.184012493;417;470;517;558;601;620;652;688;726;849;300;549;59.05889846;6.218850764;6579669.298;-2691.907119;10.73995801;15.86487857;11.16952798;34584.49335;171.5683957;124.4949384;142.1283335;75.85055563;86.81999967;104.1477162;121.2030247;145.5588274;219.2516667;240.0303088;227.4958027;216.207654;7.536234449;4.075746765;4.394026115;4.65099299;4.759297057;4.904355289;4.064195819;-3.583064511;-3.895618043;-2.152510949;0.859106994;5.971620882;9.848469131;11.04952809;10.75345082;7.687500004;4.64064914;0.339736632;-2.484000391;3.25290565;108.1589667;74.2269;107.8036667;192.9148333;252.8167;135.7872667;132.6680667;158.4598;233.2491667;253.1331333;205.9378;158.3803;7.607647957;4.895029908;4.755966692;4.052758399;4.366151301;4.868764489;8.123515157;0.190466798;7.146858452;6.428491166;3.433987204;5.176149733;4.852030264
50;5;70.710083;60.5031242;7.2033162;6732824;72422;4.829273277;2.657521591;4.137723286;3.25258517;53.67616923;57.85645263;28.39;0;0.63;5.29;3.16;60.16;0;1.102012826;920;1095;1173;1228;1287;1386;1495;1619;1728;1860;95;1765;60.53256348;7.314931896;6735467.638;78946.98285;11.00108996;12.50145014;12.00129982;121352.2842;94.4034406;62.05494617;79.84897867;37.66973133;46.1842204;66.77653243;87.4122852;102.5737633;131.6708333;133.9956176;106.5563712;108.5805379;6.963877789;3.440133727;3.976216198;4.181144786;4.262157248;4.356295171;3.973536565;-9.607678614;-9.768052612;-8.579664404;-5.549250903;-0.065591397;4.690993736;6.61316598;6.370966003;2.590844083;-0.784593305;-5.585715952;-8.198835415;-2.3227844;3.917543333;2.360643333;4.511113333;11.83877667;148.14739;330.9180033;252.27337;154.40928;114.56063;79.54264667;15.89465667;7.004056667;7.025874356;4.821872539;4.702064209;3.935388922;4.306349405;4.75336914;7.886907138;0.735938599;7.172026546;6.877179757;2.995732274;4.574710979;4.406719247
139;31;198.2022705;65.0120926;13.5398693;7210597;431181;6.552236809;3.476715012;3.816612821;4.080292028;9.634441483;8.135750585;0.142694064;0;5.565068493;12.41438356;17.4086758;57.3630137;0;6.068509311;486;559;620;689;743;813;875;949;1036;1675;447;1228;65.07898236;13.80299448;7217807.513;443586.8137;12.01453317;8.603409427;14.25404699;1149533.848;101.1950072;76.7653507;77.5898901;51.51913667;44.8876299;57.78432477;85.24929913;82.23700973;114.8297283;117.8616691;93.32875987;110.8605723;6.92176506;3.500706054;3.813974746;4.009161395;4.155393227;4.244120257;4.08572581;-11.00445198;-10.08154224;-7.329367918;-3.282453996;2.269994167;7.49375345;9.568397405;8.736359919;4.513701973;0.569363599;-5.369341759;-8.829320237;-1.062075635;4.442006667;7.12703;6.836156667;24.82874;368.6282467;310.24862;110.5033967;97.51740667;123.22299;103.34337;29.25729333;14.89179;7.090782459;4.554989505;4.427969326;3.642006535;4.071409713;4.492500869;7.291864249;1.445458916;7.701810182;7.402630259;3.091042453;4.418840608;4.406719247
