"OBJECTID";"Shape";"vassdragNr";"navnNedbf";"arealEnh";"elvHierark";"vassOmr";"P1_Id";"klimaRegion";"region";"QNormal6190_mmAar";"QNormal6190_lskm2";"heightMin";"height10";"height20";"height30";"height40";"height50";"height60";"height70";"height80";"height90";"heightMax";"sjoPro";"brePro";"skoPro";"jbrukPro";"myrPro";"snaufjellPro";"urbanPro";"annetPro";"neddemtAreal_km2";"sumArealMagHRV";"sumArealMagNatVst";"antMag";"antMagIkkeDigNatVst";"tillopAktuelt";"effsjoPro";"effsjoTillop";"feltLeng_km";"elveLengde";"sumElvLengde";"feltLengdTillop";"gradElv";"grad1085";"drenTetthet";"tamSommer";"tamVinter";"rrSommer";"rrVinter";"tamJuli";"tamAugust";"tamAar";"rrAar";"rrJuni_mm";"rrJuli_mm";"qttMai_mm";"qttJuni_mm";"qttNovember_mm";"qttAarMax4dogn_mm";"tamFebruar";"tamMars";"elvenavn";"slopeMean";"leirProsent";"Shape_Length";"Shape_Area";"Ap (km)";"P_Sep (mm)";"qtt_Apr (mm)"
241;"Polygon";"027.BZ";"Storå";68.94;"Storå/Bjerkreimvassdraget";27;28721;"Sor";"Sor";2004.900622;63.566919;77;220;241;263;282;305;331;358;386;424;585;9.579888;0;21.592145;4.749601;1.89839;48.053561;0.115136;14.022157;0;0.1656;0.1656;1;1;0;1.878766;-999;14.794089;19.796979;64.998542;-999;13.846557;11.314857;1.522619;10.625541;2.181135;778.803792;1285.604145;12.092173;12.618105;5.699637;2064.407937;120.882709;144.045996;128.070739;126.346063;266.167538;124.168924;-2.018576;-0.25383;"Storå";12.318466;0;63596.1286;68941328.3;1084.04913658969;255.795954963018;147.353761919664
1078;"Polygon";"027.7CZ";"Eigelandselva";17.04;"Eigelandselva/Fuglestadåna";27;64675;"Sor";"Sor";1978.103297;62.717289;140;210;220;233;245;257;269;286;315;371;508;11.608715;0;2.728873;1.159038;1.826585;82.702465;0;0;0;1.2927;1.2927;1;1;0;7.600718;-999;7.615333;10.422821;11.333963;-999;16.598194;6.012448;1.300916;10.717602;2.846437;705.910533;1151.367503;12.204355;12.659662;6.126089;1857.278036;117.423986;142.26852;116.590289;123.298878;248.221817;112.51905;-1.409209;0.287902;"Eigelandselva";10.625347;0;24023.61784;17040409.74;709.319048187183;243.953736432542;140.781811385858
1075;"Polygon";"027.3CZ";"Tekseåni";64.13;"Tekseåni/Hellelandselva";27;28921;"Sor";"Sor";2051.282969;65.037507;99;182;189;199;220;284;343;413;501;578;727;11.288593;0;28.085529;8.579253;0.438562;29.532785;0.071145;21.912521;1.4629;5.5711;4.1082;3;3;0;4.031141;-999;15.952644;19.116755;52.321077;-999;20.963286;9.206583;1.329365;10.505521;1.58522;797.490766;1417.226062;11.995491;12.499701;5.302012;2214.716828;119.019718;134.179235;202.577009;137.061767;268.655366;121.947735;-2.524099;-0.63728;"Tekseåni";13.680592;0;54042.00859;64128565.92;1156.59132665951;249.79103699877;186.643284674055
1074;"Polygon";"027.1AZ";"Rangåa";23.98;"Rangåa/Grødeimelva";27;28895;"Sor";"Sor";1382.3478;43.828402;9;84;115;160;162;165;178;192;210;230;314;20.12354;0;7.133549;0.648978;0.727168;56.401168;0;14.955171;1.6283;3.2058;1.5775;1;0;1;6.56578;6.452127;5.688527;13.72179;16.521836;0.447638;0.305354;11.465948;1.863831;11.591333;3.249398;610.412578;973.327975;13.093411;13.520889;6.725204;1583.740553;92.942289;111.353724;102.558145;100.613638;219.238067;91.858383;-0.805882;0.892814;"Rangåa";10.257828;0;37393.76767;23977340.84;641.212221581882;194.347345690265;105.039869416916
234;"Polygon";"026.LZ";"Storvassåni";79.01;"Storvassåni/Sira";26;26873;"Sor";"Sor";2456.981981;77.900507;708;798;851;890;947;1005;1067;1121;1175;1249;1389;9.457664;0;7.439723;0;0.461176;82.535439;0;0.113119;0;0;0;0;0;0;2.705219;-999;12.19038;20.91106;152.2042;-999;32.057677;35.260448;2.923705;5.64697;-3.975435;567.660536;1016.439572;7.632243;8.522698;0.033901;1584.100108;91.896704;95.265119;387.612378;443.733723;64.868319;98.853731;-7.410633;-5.825419;"Storvassåni";11.689838;0;51962.48745;79008779.85;1435.6160757566;179.113545190445;39.1507280653775
232;"Polygon";"026.HZ";"Deg";139.94;"Deg/Sira";26;64027;"Sor";"Sor";2529.234493;80.191328;568;696;782;835;879;908;930;960;991;1028;1186;13.726418;0;4.444762;0;0.251894;79.824389;0.02903;1.671252;2.035;6.4249;4.3899;3;1;0;2.218377;-999;18.833751;23.45926;167.359994;-999;14.835933;13.868013;2.120132;6.802408;-1.646629;748.229183;1422.72688;8.527433;9.38106;1.873803;2170.956063;98.13455;102.769245;451.522827;389.497017;114.747793;103.154632;-6.514644;-4.836716;"Deg";13.00426;0;76096.45181;139938325.3;1769.09259514952;200.542378113623;71.8447505227309
1070;"Polygon";"026.H3Z";"Høna";61.65;"Høna/Sira";26;26791;"Sor";"Sor";2050.197867;65.003103;557;750;791;814;835;860;888;934;988;1038;1168;8.94262;0;4.801298;0.063869;1.113139;84.581306;0.159165;0.06691;0.3986;1.1184;0.7198;1;0;0;1.868997;-999;13.942018;24.51288;101.128792;-999;19.010414;11.857712;2.587577;7.124109;-3.855598;574.935847;975.985135;9.244848;9.722479;0.719279;1550.920981;95.782987;96.426212;473.300765;356.912645;96.221234;98.097879;-6.870784;-5.047266;"Høna";12.128155;0;58142.69866;61647565.82;1019.96475375562;185.855148005582;65.8453616136894
1069;"Polygon";"026.H2Z";"bekk fra Listøltjørni";3.06;"bekk fra Listøltjørni/Sira";26;63787;"Sor";"Sor";1955.952264;62.014974;503;576;668;736;751;770;793;818;854;895;951;5.61683;0;11.029412;0;0.163399;79.227941;0;4.084967;0;0;0;0;0;0;2.902644;-999;2.300968;3.54802;3.280908;-999;-0.563695;-89.439556;1.572457;7.949349;-1.922325;675.20693;1217.938982;9.846358;10.509383;2.190872;1893.145912;100.599527;102.593437;469.625783;272.385375;148.947926;105.120971;-5.900678;-4.006177;"bekk fra Listøltjørni";16.498778;0;9070.077415;3064576.491;339.334747305279;201.904567603277;120.002571864045
1068;"Polygon";"026.H1Z";"Raudåni";22.6;"Raudåni/Sira";26;26787;"Sor";"Sor";1809.547279;57.373091;516;663;699;720;751;773;798;819;838;865;982;11.330199;0;19.134403;0.038717;1.089602;68.03927;0;0.218473;0;0;0;0;0;0;4.000404;-999;8.509352;11.84795;29.531114;-999;0.18653;-26.108595;1.993147;7.613001;-2.817747;621.780433;1029.846067;9.641142;10.183815;1.528398;1651.626499;96.949651;96.787568;484.94202;257.722398;129.630717;98.974231;-6.212858;-4.28632;"Raudåni";11.157271;0;31434.73611;22597114.64;711.125764910615;189.570781516189;112.358385077657
1067;"Polygon";"026.G2Z";"elv fra Smogevatnet";13.54;"elv fra Smogevatnet/Sira";26;53717;"Sor";"Sor";1976.27675;62.659377;337;588;639;683;701;732;762;790;826;874;995;4.449778;0;16.137371;0;0.253877;76.980244;0;2.220273;0;0.4198;0.4198;1;1;0;1.146959;-999;5.265521;8.30813;24.689938;-999;74.400617;70.292593;2.267921;7.907671;-1.800939;771.283261;1364.407021;9.747814;10.426674;2.244315;2135.690282;109.417213;112.284986;463.7311;256.813996;172.636935;115.22738;-5.580535;-3.679295;"elv fra Smogevatnet";17.409458;0;19322.87451;13542554.28;700.856090497244;220.607821655273;154.6575307069
1065;"Polygon";"026.F1Z";"Ausdalsåni";37.01;"Ausdalsåni/Sira";26;53675;"Sor";"Sor";1774.094677;56.249039;288;517;592;643;682;711;742;783;850;905;980;5.633613;0;35.774115;0.611321;1.773169;54.794312;0;1.325655;0;1.0714;1.0714;1;1;0;2.472848;-999;11.732378;15.36302;57.818356;-999;38.376569;36.885109;1.963839;7.698909;-2.054267;656.792302;1118.240036;9.624293;10.264645;2.009557;1775.032338;102.295651;103.075537;462.026089;245.822261;156.58862;107.334392;-5.798468;-3.825767;"Ausdalsåni";16.053986;0;36704.48071;37010286.57;984.475492968854;204.045946422593;138.040945305969
1990;"Polygon";"026.F11Z";"elv fra Lundedalen";12.64;"elv fra Lundedalen/Sira";26;53653;"Sor";"Sor";1993.784068;63.21446;259;579;628;690;727;752;778;808;831;853;968;5.162184;0;11.941258;0.113726;0.97409;76.700949;0;5.102848;0;0.0288;0.0288;1;1;0;1.835168;-999;6.32612;7.29187;17.924867;-999;69.783197;53.758501;1.85512;7.40899;-1.741083;684.920907;1181.486581;9.267803;9.956984;2.071447;1866.407488;110.307554;111.283984;505.964691;288.266923;168.028777;115.395372;-5.846908;-3.931565;"elv fra Lundedalen";13.981651;0;21294.78339;12643707.2;577.727024963252;219.662286728339;126.121581766508
229;"Polygon";"026.EZ";"Lilandsåni";90.64;"Lilandsåni/Sira";26;53587;"Sor";"Sor";2006.4877;63.617238;137;557;652;721;763;795;816;833;852;882;980;9.763212;0;9.824581;0.414414;0.517156;76.173599;0.026203;3.070526;0.1134;1.8281;1.7147;3;3;0;1.555195;-999;20.947409;28.13367;116.510365;-999;0.009597;-23.88597;2.092617;7.602957;-1.744437;667.099306;1116.130236;9.524423;10.151075;2.15031;1783.229543;106.815811;108.286241;488.091433;297.139841;155.663007;113.388265;-5.983348;-4.061723;"Lilandsåni";13.302214;0;73748.43664;90638764.17;1137.96005467131;213.332981342655;116.170753983493
1064;"Polygon";"026.E4Z";"Homplandsåni";17.05;"Homplandsåni/Sira";26;26765;"Sor";"Sor";2142.256902;67.921906;110;363;459;580;614;654;692;727;760;792;870;8.361437;0;17.767595;1.30132;1.942815;64.76173;0;5.788123;0;0;0;0;0;0;1.541911;-999;8.322911;13.01775;31.954695;-999;52.005915;48.958793;2.734817;8.791623;-0.692357;733.3922;1287.844231;10.606932;11.164723;3.259301;2021.236431;114.431868;119.427471;441.42012;225.081732;213.209869;127.299175;-5.006161;-3.027413;"Homplandsåni";13.472564;0;30398.86373;17049315.1;550.101695520749;235.719915234518;166.461836148707
1063;"Polygon";"026.E1Z";"Gjosa";27.63;"Gjosa/Sira";26;53569;"Sor";"Sor";2076.881487;65.849128;82;459;553;615;651;690;728;760;785;831;916;5.44924;0;17.770539;1.637713;3.551393;68.763572;0.337043;2.436211;0;0;0;0;0;0;0.740771;-999;9.514555;14.51135;67.500703;-999;52.816588;42.908941;3.160349;7.957316;-1.189944;668.702068;1151.212566;9.941907;10.470337;2.621415;1819.914634;108.817589;111.748618;445.430432;228.181207;187.23518;118.279673;-5.488513;-3.505836;"Gjosa";14.248517;0;33673.53828;27633880.66;795.340487153503;219.225197972779;149.70800419243
1986;"Polygon";"026.E11Z";"Ertsbekken";7.1;"Ertsbekken/Sira";26;53561;"Sor";"Sor";1964.162179;62.275275;59;329;440;542;599;612;634;655;678;708;748;3.723592;0;29.110915;0.589789;3.107394;62.482394;0.704225;0.316901;0;0.194;0.194;1;1;0;1.073962;-999;4.954458;7.36247;13.805115;-999;0;-91.998111;2.357754;8.609703;-0.669297;664.942113;1168.784606;10.63708;11.087419;3.196953;1833.726719;107.763582;111.660843;367.091794;160.670338;209.392922;118.758624;-4.777291;-2.71914;"Ertsbekken";13.924696;0;16012.1427;7104130.384;439.461022337592;217.292974560822;175.368923149593
228;"Polygon";"026.DZ";"Finsåni";89.75;"Finsåni/Sira";26;53559;"Sor";"Sor";2514.1103;79.711804;54;383;451;524;600;639;677;709;737;773;880;13.263928;0;20.47493;0.768106;1.354457;54.122563;0.036212;9.920613;1.3408;8.2264;6.8856;4;4;0;3.319348;-999;13.307444;23.30877;144.808457;-999;31.79018;26.027399;2.493466;8.77294;-0.491513;769.657571;1372.897621;10.542335;11.086517;3.368676;2142.555192;113.694069;121.608083;431.81426;217.504005;221.2714;124.537584;-4.859354;-2.91765;"Finsåni";15.126535;0;71445.9465;89750055.57;1224.27743036541;237.338656272071;173.276141702588
1061;"Polygon";"026.D4Z";"Lindåni";13.57;"Lindåni/Sira";26;26751;"Sor";"Sor";1991.966419;63.15683;59;378;393;417;449;491;528;574;629;677;760;8.884488;0;36.73084;0;3.431282;27.146279;0;23.793294;0;0.8404;0.8404;1;1;0;5.423497;-999;5.906343;8.1457;26.8619;-999;79.301963;83.479627;2.735609;9.439103;0.05436;726.232228;1292.578179;11.395386;11.818976;3.96467;2018.810407;109.378905;117.172186;320.208425;137.518776;235.6191;121.406513;-4.339106;-2.290738;"Lindåni";14.929641;0;20560.16346;13571385.92;660.081616000289;227.585425047748;206.658211035714
1056;"Polygon";"026.B2Z";"elv fra Åvedalsvatnet";20.89;"elv fra Åvedalsvatnet/Sira";26;26721;"Sor";"Sor";1891.413512;59.968723;61;243;293;317;335;351;363;379;398;427;541;9.173049;0;51.681427;0.673169;1.208712;36.719124;0;0.469722;0;0.1843;0.1843;1;1;0;3.583582;-999;9.617451;12.62504;17.278001;-999;29.22763;15.841534;1.609789;10.859709;2.167264;703.063339;1244.850469;12.573809;12.788259;5.789116;1947.913808;100.572315;116.70449;149.206734;106.273124;241.183465;110.079441;-2.699747;-0.822622;"elv fra Åvedalsvatnet";14.146996;0;31048.00917;20891187.1;672.867203430044;213.675259650323;196.594630611558
1980;"Polygon";"026.4F1Z";"elv fra Tjødno";4.11;"elv fra Tjødno/Sokno";26;65519;"Sor";"Sor";2321.978076;73.620104;174;420;437;461;476;495;509;527;549;576;650;11.1618;0;24.741484;0;0.258516;63.473236;0;0.243309;0;0;0;0;0;0;2.840091;-999;3.401502;4.34928;4.87598;-999;74.954935;83.078885;2.052074;9.340997;0.914146;779.02344;1382.275616;10.869208;11.438525;4.425334;2161.299056;111.985208;126.981056;293.173317;129.239048;247.939663;111.212089;-3.823516;-1.928456;"elv fra Tjødno";15.208881;0;11761.86617;4107733.223;349.241622250457;237.575789364479;243.595106833454
1055;"Polygon";"026.4BZ";"Rosslandsåa";106.7;"Rosslandsåa/Sokno";26;53539;"Sor";"Sor";1659.197586;52.606138;13;146;161;177;194;215;249;295;348;403;568;16.613168;0;25.489105;2.526359;1.636012;46.317948;0;7.236996;0.0191;7.3285;7.3094;4;4;0;6.177448;-999;20.019025;27.90778;77.50653;-999;0.034041;-6.64092;1.495057;11.175034;2.826792;717.642891;1217.898553;12.676087;13.045393;6.305226;1935.541443;106.325998;123.594174;134.146614;117.039221;250.195703;106.221308;-1.711028;0.095822;"Rosslandsåa";12.312409;0;81647.68;106699604;1303.84017751315;225.501648815057;161.72510736151
1978;"Polygon";"026.4B1Z";"Linborgåa";50.94;"Linborgåa/Sokno";26;53535;"Sor";"Sor";1826.991339;57.926168;11;156;189;228;270;310;346;385;426;494;624;9.798292;0;37.524539;1.153318;1.246565;43.109541;0.155821;6.723596;0.8406;2.4275;1.5869;2;2;0;2.361369;-999;16.848071;20.86678;54.452389;-999;25.159608;18.78584;1.636006;10.655605;2.271619;723.083679;1260.395334;12.273239;12.577016;5.764946;1983.479014;103.70114;119.330175;162.920353;111.645203;244.997533;107.611122;-2.387576;-0.535242;"Linborgåa";15.497164;0;59649.42982;50938941.42;827.290184485182;221.793915070936;187.729872422663
1054;"Polygon";"026.4AZ";"Litla-mydlandsåna";57.35;"Litla-mydlandsåna/Sokno";26;64021;"Sor";"Sor";1808.932831;57.353609;6;164;199;234;252;285;317;348;380;423;544;8.894943;0;23.782694;1.789451;1.053836;56.7415;0.384699;7.131648;0;0;0;0;0;1;1.624616;0;9.974545;18.97778;63.858787;9.974911;14.055385;17.564401;1.710089;10.835108;2.385785;701.58224;1200.526086;12.480402;12.761228;5.906336;1902.108325;100.727145;117.40985;137.362299;106.492517;240.98064;104.977301;-2.133551;-0.306437;"Litla-mydlandsåna";15.362077;0;55945.7485;57349965.19;998.385849066945;214.55155964658;172.319330050834
1052;"Polygon";"025.L5Z";"Risåni";45.92;"Risåni/Kvina";25;26263;"Sor";"Sor";1887.207677;59.835373;932;997;1016;1034;1048;1067;1083;1106;1138;1179;1298;15.098269;0;0;0;0.212326;84.679878;0;0;0;0;0;0;0;1;3.504547;0;11.362778;18.47335;43.689681;11.2469;15.292841;12.77516;1.936449;5.615888;-3.306432;498.66304;812.460506;7.60726;8.48572;0.411201;1311.123546;81.391416;84.889936;371.868697;394.608408;34.384631;93.439472;-8.032246;-6.414311;"Risåni";9.798233;0;37988.22509;45917358.11;1208.03503314276;144.369146478415;25.5408603315678
1050;"Polygon";"025.L2Z";"Gjuvassåni";22.54;"Gjuvassåni/Kvina";25;26253;"Sor";"Sor";2527.358161;80.131838;933;991;1021;1054;1084;1107;1129;1148;1172;1212;1344;13.584184;0;0;0;0.244011;86.16626;0;0;0;0;0;0;0;0;6.31261;-999;6.270406;-9999;-9999;-999;-9999;-9999;-9999;5.753785;-5.303509;538.031495;957.846442;7.946502;8.524635;-0.696303;1495.877937;90.960601;94.394389;334.879573;522.995789;39.617513;100.192169;-8.008177;-6.498502;"Gjuvassåni";12.409487;0;26582.52117;22544331.48;797.392850489594;175.288679392286;17.2119519843753
1045;"Polygon";"025.G1Z";"Holmevassåni";41.04;"Holmevassåni/Kvina";25;26227;"Sor";"Sor";2166.740006;68.698161;716;832;851;858;874;887;901;913;925;944;1020;16.860076;0;0;0;0.123355;82.958699;0;0;0;0;0;0;0;0;4.250835;-999;12.043785;18.66433;47.35958;-999;11.72879;12.07294;2.5639;7.128391;-3.670524;651.004364;999.792553;9.293454;9.70157;0.829024;1650.796917;100.544774;101.193594;515.01994;375.787897;97.803843;105.273273;-7.009507;-5.119281;"Holmevassåni";9.357781;0;43986.67211;41042274.51;924.103867066569;191.699631860697;62.2987896088331
221;"Polygon";"025.CZ";"Knabeåni";53.98;"Knabeåni/Kvina";25;64024;"Sor";"Sor";2116.815275;67.115259;341;480;575;624;672;729;782;825;854;888;988;5.730132;0;17.299231;0.496712;4.894174;63.253751;0;7.85013;0.0375;0.4019;0.3644;2;2;0;0.447768;-999;12.367767;18.20974;90.460646;-999;32.484813;38.074862;2.230624;7.943988;-2.044741;681.393711;1092.850927;10.049819;10.460302;2.117229;1774.244638;109.850198;112.20014;464.99063;253.180368;159.324616;112.316705;-5.991383;-3.940469;"Knabeåni";12.965046;0;54369.78322;53980578.06;947.659621972709;211.566751225714;126.337654069561
1042;"Polygon";"025.C2Z";"Hisvatnåni";14.99;"Hisvatnåni/Kvina";25;26205;"Sor";"Sor";2064.682736;65.462357;300;534;550;570;586;613;640;659;687;716;785;12.416611;0;8.768346;0;4.307038;68.137091;0;6.354236;0;0.6162;0.6162;1;1;0;38.613827;-999;4.567339;8.36091;27.940567;-999;54.53593;43.854875;3.14103;8.735386;-0.685143;674.443499;1138.057227;10.848905;11.215647;3.240077;1812.500727;104.156199;107.894539;399.630032;154.488367;197.093926;114.110259;-5.26939;-3.218466;"Hisvatnåni";12.032622;0;24507.02815;14985378.66;609.065813190029;209.943097678127;180.668288046006
220;"Polygon";"025.BZ";"Sollisåni";40.76;"Sollisåni/Kvina";25;26041;"Sor";"Sor";1890.922016;59.953139;278;494;519;549;576;607;640;665;692;725;853;5.94946;0;18.894136;0.256072;6.450871;53.693879;0;14.53171;0;0;0;0;0;0;1.409884;-999;11.959727;16.92022;68.965017;-999;30.377856;16.390646;2.276813;8.486491;-1.078349;678.839032;1108.208787;10.587735;10.963194;2.907001;1787.04782;107.736493;111.135245;415.089798;163.518738;194.599498;115.051376;-5.346967;-3.225517;"Sollisåni";13.6303;0;38645.40408;40756330.17;1038.32081219558;211.649989518625;173.484263087221
1039;"Polygon";"025.B2Z";"Store sagebekken";6.96;"Store sagebekken/Kvina";25;52759;"Sor";"Sor";1792.041812;56.818066;31;315;319;326;333;338;344;350;357;368;410;15.705819;0;71.686422;0;6.851652;5.836925;0;0;0.0253;0.8381;0.8128;2;2;0;8.169193;-999;3.961807;4.73303;8.595141;-999;68.455091;55.778222;2.489823;11.01909;0.852132;660.055805;1185.866135;13.031422;12.922783;5.088364;1845.921941;105.779424;117.630149;163.572589;113.489965;242.110962;124.891431;-3.032029;-0.967007;"Store sagebekken";8.670743;0;18080.02298;6962379.194;384.982258485847;213.76813552726;219.622745785618
1033;"Polygon";"025.3DZ";"Sandvatnelva";11.68;"Sandvatnelva/Fedaelva";25;52745;"Sor";"Sor";1842.76577;58.426308;117;221;303;-9999;311;322;336;360;386;407;505;18.616224;0;52.402611;1.434075;3.274829;21.912457;0;2.375856;1.5249;3.3545;1.8296;2;2;0;9.446661;-999;4.469116;6.93774;6.614917;-999;38.629294;31.326244;1.037633;10.699694;0.568113;656.112518;1156.648039;12.690548;12.797131;4.789605;1812.760556;98.437048;108.724865;150.021167;103.874499;228.555986;115.084961;-3.112229;-1.00721;"Sandvatnelva";9.607345;0;15831.54492;11680514.68;736.381237827946;201.890309874544;212.734765514885
1032;"Polygon";"025.3CZ";"elv fra Budalsvatnet";23.5;"elv fra Budalsvatnet/Fedaelva";25;52765;"Sor";"Sor";1796.669983;56.964806;114;162;205;235;271;321;357;393;425;458;594;7.305851;0;82.609043;1.345745;3.968085;3.667553;0;0.946809;0;0;0;0;0;0;4.343057;-999;12.492176;15.70143;27.744378;-999;-0.318442;-21.484243;1.681899;10.859259;0.951079;667.772688;1182.792604;12.795249;12.944813;5.079487;1850.565292;99.228401;110.086537;168.285542;104.968136;228.785133;115.482003;-2.938961;-0.874867;"elv fra Budalsvatnet";13.668194;0;36446.46733;23502416.81;637.20912158932;204.791816457434;178.706418638233
1969;"Polygon";"025.3C4Z";"Netlandsåna";39.61;"Netlandsåna/Fedaelva";25;52801;"Sor";"Sor";1847.993847;58.592069;116;209;231;253;280;314;346;382;420;447;534;9.336342;0;77.210616;2.778654;2.40154;5.576243;0.006312;2.655579;0;0;0;0;0;0;4.169928;-999;17.728642;22.76439;33.782891;-999;14.885969;16.575596;1.500567;10.55006;0.924781;676.199357;1200.143716;12.459984;12.640945;4.935314;1876.343073;100.220844;111.237393;167.151407;106.339588;232.218367;116.324109;-2.995581;-0.953648;"Netlandsåna";15.258993;0;54097.34113;39605692.56;726.801273666107;208.41232186862;201.939140824993
1968;"Polygon";"025.3C3Z";"Sagebekken";14.81;"Sagebekken/Fedaelva";25;26417;"Sor";"Sor";1761.988519;55.865204;119;244;252;264;280;309;332;350;371;407;505;10.195814;0;72.746455;0.641458;5.21607;7.148886;0;3.82343;0;0;0;0;0;0;2.59903;-999;5.228614;7.96285;17.42704;-999;0;-21.935195;1.794347;10.686607;0.600031;655.535738;1170.279756;12.681822;12.699417;4.802771;1825.815494;102.018394;112.907205;153.601016;107.446933;234.959284;119.26701;-2.931256;-0.849765;"Sagebekken";10.475117;0;21300.05586;14807330.93;684.493747012089;207.533909977814;212.41173650061
1967;"Polygon";"025.3C2Z";"bekk fra Øysædvatnet";19.57;"bekk fra Øysædvatnet/Fedaelva";25;52789;"Sor";"Sor";1675.240106;53.114778;121;179;186;202;221;239;257;278;296;321;427;13.078053;0;81.227644;1.440342;0.945324;1.944941;0;1.312596;0;0;0;0;0;0;5.387452;-999;7.16398;7.40854;18.604541;-999;23.486409;20.156918;1.685488;11.526345;1.627472;672.089317;1224.653842;13.454502;13.406707;5.752002;1896.74316;98.025746;112.794743;122.958856;103.729615;239.251872;117.727888;-2.144298;-0.173475;"bekk fra Øysædvatnet";13.592309;0;30929.70275;19565586.6;610.181407055335;205.250433703233;153.715279930158
1964;"Polygon";"025.32BZ";"Fiskelausbekken";2.63;"Fiskelausbekken/Sagelva";25;26405;"Sor";"Sor";1711.915623;54.277604;114;160;180;200;216;228;239;250;260;270;300;5.632129;0;63.61692;1.11692;1.663498;25.641635;0;2.875475;0.0511;0.2986;0.2475;3;3;0;34.693244;-999;2.280013;-9999;-9999;-999;-9999;-9999;-9999;11.868913;1.75654;658.437359;1179.08228;13.767459;13.770553;5.970029;1837.519639;97.011998;114.907623;111.626889;101.647633;235.934958;112.458284;-1.799271;0.059561;"Fiskelausbekken";11.519606;0;9348.180479;2645974.289;283.046983878223;201.409453496393;133.511069891588
1027;"Polygon";"024.D1Z";"Grytåni";14.84;"Grytåni/Lygna";24;52587;"Sor";"Sor";1831.775013;58.077838;220;378;454;482;513;536;568;601;625;660;762;2.804919;0;49.031334;3.529313;5.458221;32.564016;0;6.629043;0;0;0;0;0;0;0.262624;-999;6.012293;9.577659;27.495677;-999;45.763794;41.903073;2.109242;9.197602;-1.136683;670.40365;1098.521222;11.377055;11.507198;3.169269;1768.924872;106.189818;109.257908;367.143847;132.725247;197.108788;113.073985;-5.08809;-2.8216;"Grytåni";14.702501;0;20699.27234;14843568.9;717.105831533546;207.847521653046;190.383088055172
212;"Polygon";"024.CZ";"Landdalsåni";52.21;"Landdalsåni/Lygna";24;52475;"Sor";"Sor";2016.071327;63.921095;185;492;562;581;599;615;628;646;670;707;851;8.146188;0;24.408638;0.322017;10.627753;53.815122;0;2.396572;0;0;0;0;0;0;78.010659;-999;11.678775;18.861283;80.285553;-999;23.911416;24.742042;2.190513;8.984172;-1.228627;666.719737;1100.873021;11.16241;11.279536;3.026706;1767.592759;106.51238;110.113138;439.241798;152.400672;181.895147;110.477328;-5.564033;-3.341757;"Landdalsåni";10.81081;0;43036.62227;52205333.61;1216.53679252366;209.352955067884;181.488280013668
1025;"Polygon";"024.C4Z";"elv fra Krokevatnet";14.8;"elv fra Krokevatnet/Lygna";24;52649;"Sor";"Sor";1806.540945;57.277773;185;357;436;480;512;531;549;576;585;604;683;6.478041;0;76.486486;1.038851;4.712838;8.994932;0;2.217061;0;0;0;0;0;0;0.627793;-999;5.79858;7.220298;21.275462;-999;54.70688;70.172538;1.835013;9.959324;-0.445366;645.243959;1095.037324;12.114469;12.173342;3.889921;1740.281283;106.164366;110.281469;347.944913;123.896736;201.731819;111.845263;-4.879958;-2.634206;"elv fra Krokevatnet";12.177193;0;18637.01229;14795680.05;793.886907455077;204.368126255298;205.723188207217
1024;"Polygon";"024.B3Z";"Steinslandsåni";28.53;"Steinslandsåni/Lygna";24;52693;"Sor";"Sor";1661.328712;52.673707;175;311;329;359;385;413;440;459;475;495;566;8.48449;0;80.932352;2.096477;4.937785;0.556432;0;2.944269;0;0;0;0;0;0;2.091705;-999;7.039508;9.144532;37.547691;-999;32.293616;14.872276;1.628096;10.18908;-0.151927;599.651267;1042.457752;12.366171;12.282629;4.156826;1642.109019;103.756448;109.547818;253.33927;109.364863;207.18183;114.680488;-4.250848;-1.914641;"Steinslandsåni";11.109152;0;36743.88703;28527458.02;752.623197363777;202.378777694163;215.936408769966
1023;"Polygon";"024.B2Z";"Lislåni";33.71;"Lislåni/Lygna";24;52639;"Sor";"Sor";1764.044717;55.930397;172;299;365;410;436;457;482;502;531;565;684;5.046722;0;73.190448;2.098784;2.248962;9.277662;0.003708;8.118882;0;0;0;0;0;0;0.272427;-999;10.292084;11.743702;49.551836;-999;29.547753;29.632905;1.804032;10.179038;-0.071815;621.256488;1093.595369;12.303949;12.316244;4.199374;1714.851858;105.737295;111.61818;312.757191;118.333093;210.55338;116.177701;-4.512397;-2.254788;"Lislåni";13.207634;0;42360.60704;33711923.73;794.28226242343;206.378532028425;212.553182725606
1959;"Polygon";"024.B22Z";"bekk fra Espelandsvatna";17.02;"bekk fra Espelandsvatna/Lygna";24;52681;"Sor";"Sor";1813.315962;57.49258;101;389;401;418;434;456;483;501;521;542;611;8.633226;0;72.323002;0.506757;1.52027;14.927291;0;2.074765;0;0;0;0;0;0;4.143852;-999;6.462581;10.577688;17.633983;-999;38.153894;17.143002;1.719034;10.158193;0.002515;677.24456;1184.660913;12.208918;12.197871;4.234048;1861.905473;107.912395;117.061461;313.664624;121.072226;215.149316;120.401021;-4.390325;-2.22139;"bekk fra Espelandsvatna";11.68673;0;26759.84713;17021490.12;636.083234513118;215.802803268567;217.820583053867
